"title";"function";"keywords";"questions"
"Het kappen van oude bomenlanen langs provinciale wegen  ";"C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en Waterstaat  ";"BOMEN#WEGEN#VERKEERSVEILIGHEID# # #";"<questions><question>1 Kent u het artikel ‘Vogelvrije bomenlanen’? (1)</question><question>2 Klopt het dat ‘massale bomenkap’ dreigt langs doorgaande provinciale wegen als gevolg van het realiseren van een veilige weginrichting?</question><question>3 Erkent u dat oude bomenlanen van soms wel drie- tot vierhonderd jaar oud van grote cultuurhistorische waarde zijn voor het landschap en bovendien belangrijk zijn voor het opnemen van fijnstof en andere schadelijke stoffen?</question><question>4 Deelt u de mening dat de kap van duizenden veelal oude bomenlanen zoveel mogelijk voorkomen moet worden bij het veiliger maken van wegen? Bent u bereid maatwerk toe te passen bij het veiliger maken van wegen door eerst andere veiligheidsmaatregelen toe te passen, zoals een slimme weginrichting, gedeeltelijke aanpassing van de maximumsnelheid en het hooguit kappen van slechts enkele bomen op risicovolle plekken?(1) NRC Handelsblad, 8 mei 2018, Vogelvrije Bomenlanen (https://www.nrc.nl/nieuws/2018/05/08/vogelvrije-bomenlanen-a1602267).  </question></questions>"
"Parkeerregels- en kosten voor mensen met een beperking  ";"C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en WaterstaatMede namens:H.M. de JongeCDAMinister van Volksgezondheid, Welzijn en Sport  ";"GEHANDICAPTEN#PARKEERHEFFINGEN#GEMEENTEN#VN#VERDRAGEN#MEDISCHE KEURINGEN# # #";"<questions><question>1 Wat vindt u ervan dat personen met een beperking tegen problemen aanlopen doordat gemeenten verschillende parkeerregels en parkeerkosten hanteren?  Zou landelijk beleid of landelijke richtlijnen geen orde in deze chaos kunnen scheppen? (1)</question><question>2 Deelt u de mening dat zolang het openbaar vervoer niet toegankelijk genoeg is voor mensen met een beperking, zij geen ander alternatief hebben dan het gebruik van de auto en dat zij derhalve niet met onnodige hoge kosten mogen worden geconfronteerd?</question><question>3 Bent u bereid het College voor de Rechten van de Mens te vragen hoe gemeenten – in de ogen van het College – uitvoering zouden moeten geven aan het VN-verdrag voor gehandicapten in het kader van parkeertarieven, parkeerregels en het gebruik van de gehandicaptenparkeerkaart (GPK)?</question><question>4 Wat is uw interpretatie van het VN-Verdrag als het gaat om parkeerbeleid? Kunt u uitleggen wat de uitwerking van het VN-Verdrag precies voor gemeenten betekenend als het gaat om alle verschillende parkeerregels voor mensen met een beperking?</question><question>5 Hebt u kennisgenomen van het feit dat uit onderzoek  van onderzoeksbureau EFDRIE blijkt dat het merendeel van de gemeenten de voorwaarden voor een gehandicaptenparkeerkaart niet duidelijk op hun website zet? Wat gaat u doen om dit te veranderen? (2)</question><question>6 Wat vindt u ervan dat mensen in sommige gemeenten gratis kunt parkeren met hun GPK op een speciaal daartoe aangewezen parkeerplaats voor gehandicapten maar dat zij moeten betalen als zij níet op zo’n plek staan (bijvoorbeeld als de gehandicaptenparkeerplaats bezet is)?</question><question>7 Wat vindt u ervan dat de kosten voor een gehandicaptenkaart en voor een medische keuring per gemeente behoorlijk verschillen? Is meer uniformiteit en minimalisering van deze kosten niet logisch omdat mensen met een beperking geen andere optie hebben dan reizen per auto? Kunnen mensen die in een ander kader (bijvoorbeeld bij de aanvraag van een Wajong-uitkering) door de overheid reeds zijn gekeurd niet uitgezonderd worden van een keuring? Zo nee, waarom niet?</question><question>8 Zijn er gemeenten die kosten berekenen voor het verlengen van de gehandicaptenparkeerkaart? Acht u dit wenselijk?(1) https://www.nporadio1.nl/consument/8900-gehandicapten-worstelen-zich-door-jungle-aan-parkeerregels(2) https://www.binnenlandsbestuur.nl/bestuur-en-organisatie/nieuws/gemeenten-de-fout-in-met.9561607.lynkx  </question></questions>"
"Wetgeving voor particulier en professioneel dronegebruik  ";"C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en WaterstaatMede namens:F.B.J. GrapperhausCDAMinister van Justitie en Veiligheid  ";"ONBEMANDE VLIEGTUIGEN#WETGEVING#BESCHERMING PERSOONLIJKE LEVENSSFEER#TOERISME#MOLENS#HANDHAVING#VERGUNNINGEN#SOFTWARE# # #";"<questions><question>1 Bent u bekend met het bericht “Björn baalt van drones: ‘ik voel me bekeken’”? (1)</question><question>2 Klopt het dat de privacy van de inwoners van Kinderdijk wordt geschonden wanneer toeristen met drones voor recreatiedoeleinden rondom bewoonde windmolens vliegen? Zo ja, waarom wordt er niet gehandhaafd? Zo nee, waarom niet?</question><question>3 Welke mogelijkheden ziet u om dit probleem op te lossen, onder andere vanuit privacyoogpunt?</question><question>4 Bent u voorts bekend met het bericht “Regels belemmeren nieuwe dronetoepassingen”? (2)</question><question>5 Welke ruimte moet Nederland als innovatieland bieden aan ontwikkelingen op het gebied van dronetechnologie en toepassingen van drones met maatschappelijk nut? Biedt Nederland dat beleid in voldoende mate?</question><question>6 Deelt u de mening dat het onlogisch en onwenselijk is dat dronevliegers met een zogenaamde ‘ROC light’-vergunning aan veel strengere eisen dienen te voldoen dan recreatieve vliegers om te mogen vliegen? Zo nee, waarom niet?</question><question>7 Bent u voorts bekend met het bericht “Drone bracht reanimatie zwangere vrouw in gevaar”? (3)</question><question>8 Kent u de technologie van geofencing, die al bij veel drones softwarematig wordt ingebouwd en ervoor zorgt dat (zo nodig tijdelijke) no-flyzones worden ingeprogrammeerd waardoor bij delicten drones met deze technologie niet meer in de buurt kunnen vliegen?</question><question>9 Bent u voornemens geofencing deel uit te laten maken van de handhaving van de openbare orde en van politiewerk?10Bent u van mening dat alle in Nederland gevlogen drones moeten beschikken over geofencingsoftware? Zo ja, hoe wilt u dit realiseren? Zo nee, waarom niet?11Bent u bereid om beleid te maken waarin gemeenten gebieden aan kunnen merken als no-flyzones, bijvoorbeeld via geofencing, om zo de veiligheid en privacy van bewoners preciezer te kunnen waarborgen?1</question><question>2 Welke mogelijkheden ziet u om gevaarzettende situaties en privacyschendingen in de toekomst te voorkomen?(1) Website RTL Nieuws, 4 mei 2018 (https://www.rtlnieuws.nl/nieuws/laatste-videos-nieuws/bjorn-baalt-van-drones-ik-voel-me-bekeken)(2) Bright.nl, 22 april 2018 (https://www.bright.nl/bright-business/artikel/3911336/regels-belemmeren-nieuwe-drone-toepassingen)(3) NU.nl, 7 mei 2018 (https://www.nu.nl/gadgets/5255753/drone-bracht-reanimatie-zwangere-vrouw-in-gevaar.html)  </question></questions>"
"Het artikel 'Reductie van broeikasgas blijft achter, biomassa is slechte energiebron'  ";"E.D. WiebesVVDMinister van Economische Zaken en KlimaatMede namens:S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en Waterstaat  ";"LUCHTKWALITEIT#BROEIKASEFFECT#ENERGIE#ENERGIEBRONNEN#GEZONDHEIDSEFFECTEN#DUURZAME ENERGIE# # #";"<questions><question>1 Bent u bekend met het bericht 'Reductie van broeikasgas blijft achter, biomassa is slechte energiebron' waarin de rapportering van het Rijksinstituut voor Volksgezondheid en Milieu (RIVM) en het Centraal Bureau voor de Statistiek (CBS) wordt aangehaald met betrekking tot de broeikasgasuitstoot en fijnstof? (1)</question><question>2 Deelt u de analyse dat naarmate er meer biomassa wordt gebruikt voor energieopwekking dit de luchtkwaliteit dusdanig verslechtert dat dit een probleem kan vormen voor de gezondheid, vooral bij mensen die al kwetsbaar zijn, zeker aangezien Nederland nu al niet voldoet aan de normen die door de Europese Unie over luchtkwaliteit worden gesteld? Zo nee, waarom niet? </question><question>3 Deelt u de mening dat de energietransitie hand in hand moet gaan met een betere lokale luchtkwaliteit? Zo ja, aan welke oplossingen werkt u om een hoger percentage duurzame energie te koppelen aan een verbetering van de luchtkwaliteit? Zo nee, waarom niet? </question><question>4 Hoe wordt op dit moment luchtkwaliteit meegenomen in het beleid rondom de energietransitie? </question><question>5 Bent u bereid het advies van het RIVM over te nemen en een integraal beleid te ontwikkelen met betrekking tot klimaat en luchtkwaliteit? Zo ja, hoe zult u dit vormgeven? Zo nee, waarom niet? </question><question>6 Bent u bereid de emissie-eisen voor middelgrote stookinstallaties te verscherpen, zodat de emissies geen bedreiging meer vormen voor de gezondheid van omwonenden en/of de grenswaarden voor de luchtkwaliteit?</question><question>7 Deelt u de mening dat Nederland beter kan inzetten op bijvoorbeeld windenergie, zonne-energie en geothermie om problemen met fijnstof te voorkomen? Zo nee, waarom niet?  (1) https://www.trouw.nl/groen/rivm-waarschuwt-voor-biomassa-het-kan-de-gezondheid-schaden-~a3dde011/  </question></questions>"
"De berichten ‘Situatie buitendijkse haven is onvoorstelbaar’ en ‘Komst buitendijkse haven nog niet zeker’  ";"C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en WaterstaatMede namens:R.W. KnopsCDAStaatssecretaris van Binnenlandse Zaken en Koninkrijksrelaties  ";"HAVENS#INNOVATIE#ONDERNEMERS#BANKWEZEN#HYPOTHEKEN#OVERHEID#PROVINCIES#GEMEENTEN#ECONOMISCHE ONTWIKKELING# # #";"<questions><question>1 Bent u bekend met de berichten ""Situatie buitendijkse haven is ‘onvoorstelbaar'"" en ""Komst buitendijkse haven nog niet zeker"" van Omroep Flevoland? (1) (2)</question><question>2 Herkent u de problemen en de patstelling, zoals geschetst in het bericht ""Komst buitendijkse haven nog niet zeker""? Zo ja, hoe lang speelt deze situatie? Zo nee, kunt u reflecteren op het gestelde?</question><question>3 Is het u bekend dat verschillende banken geen hypotheek willen verstrekken vanwege het gebrek aan rechten en zekerheden? Zo ja, wat vindt u hiervan? Zo nee, bent u bereid zich hierover te doen informeren?</question><question>4 Wat vindt u ervan dat de ontwikkeling van de buitendijkse haven in gevaar dreigt te komen door een gebrek aan rechten en zekerheden, wat bevestigd wordt door ondernemers en banken?</question><question>5 Wat vindt u ervan dat de ontwikkeling van de buitendijkse haven een initiatief is van een groep innovatieve ondernemers die al een aantal jaren daarmee bezig is? Bent u ermee bekend dat een dergelijke haven voor een lange periode wordt aangelegd en dat daarmee de mogelijkheden om over te gaan tot ontwikkeling al zeer beperkt zijn?</question><question>6 Zijn er recent soortgelijke situaties geweest waar het Rijk en een provincie of het Rijk en een gemeente tot overeenstemming moesten komen? Zo ja, kunt u aangeven welk(e) project(en) dat geweest zijn? Kunt u aangeven op welke manier is omgegaan met rechten en zekerheden?</question><question>7 Welke oplossing(en) ziet u om de ontwikkeling van de buitendijkse haven niet langer te frustreren, zodat kan worden overgegaan tot uitvoering?</question><question>8 Bent u bereid om op korte termijn het gesprek met de provincie Flevoland aan te gaan (en eventueel andere relevante partijen) om te komen tot een maatwerkoplossing? Zo nee, waarom niet?</question><question>9 Deelt u de mening dat een dergelijke haven van belang is voor de economie van noordelijk Flevoland en voor banen in de regio? Zo ja, welke stappen wilt u zetten om een spoedige realisatie te bewerkstelligen? 10Bent u bereid deze vragen voor het algemeen overleg Maritiem op 17 mei 2018 te beantwoorden?(1) Omroep Flevoland, 3 mei 2018, ""Situatie buitendijkse haven is 'onvoorstelbaar'"" (https://www.omroepflevoland.nl/nieuws/159702/situatie-buitendijkse-haven-is-onvoorstelbaar)(2) Omroep Flevoland, 2 mei 2018, ""Komst buitendijkse haven nog niet zeker"" (https://www.omroepflevoland.nl/nieuws/159671/komst-buitendijkse-haven-nog-niet-zeker)  </question></questions>"
"De berichten dat er snel hulp nodig is bij KLM en dat de Franse overheid niet van plan is Air France te redden  ";"W.B. HoekstraCDAMinister van FinanciënMede namens:C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en Waterstaat  ";"LUCHTVAARTMAATSCHAPPIJEN#NEDERLAND#FRANKRIJK#BEDRIJFSSTEUN#SUBSIDIES#MANAGEMENT#CONCENTRATIES#AANDEELHOUDERS#MEDEDINGING# # #";"<questions><question>1 Kent u de berichten ""Snel hulp nodig bij KLM"" en ""Franse overheid niet van plan Air France te redden""? (1) (2)</question><question>2 Deelt u de conclusie dat er bij Air France sprake is van een grote leiderschapscrisis en dat dat ook de continuïteit van KLM kan schaden?</question><question>3 Deelt u de mening dat KLM heel belangrijk is voor Nederland en dat het kabinet daarom moet blijven opkomen voor de Nederlandse belangen?</question><question>4 Is het u bekend wat de Franse regering doet of van plan is om op te komen voor de Franse belangen bij Air France? Zo ja, wilt u die informatie delen met de Kamer? Zo nee, bent u bereid dat na te vragen bij uw Franse collega-ministers?</question><question>5 Op welke wijze kunt u, naast informele contacten, invloed uitoefenen op de beslissingen die in Parijs over dit onderwerp worden genomen?</question><question>6 Hoe groot acht u het risico dat de Fransen geheel KLM of winstgevende delen van KLM overhevelen naar Parijs? Wilt u uw antwoord nader toelichten ten aanzien van de aard en de omvang van het risico en de mogelijke maatregelen die u daartegen zou kunnen nemen?</question><question>7 Is naar uw mening de continuïteit van KLM op korte dan wel lange termijn in gevaar? Zo ja, wat zijn de concrete stappen die u voornemens bent te gaan zetten om omvallen te voorkomen?</question><question>8 Is splitsing van Air France en KLM technisch mogelijk in de situatie dat het Franse deel van Air France KLM zou omvallen?</question><question>9 Heeft de directie van KLM al duidelijk gemaakt in de richting van de aandeelhouders welke vervolgstappen het wil zetten? Zo nee, waarom niet? Zo ja, wat is uw reactie daarop?10Is het standpunt van de Franse minister van Financiën en Economie, namelijk dat Air France KLM de nodige inspanningen moet leveren om op hetzelfde concurrerende niveau als Lufthansa en andere luchtvaartmaatschappijen te komen en als dat niet gebeurt de toekomst van de luchtvaartcombinatie in gevaar is en zelfs het risico loopt te verdwijnen, vooraf met KLM en haar aandeelhouders gedeeld? Bent u het eens met dit standpunt van uw Franse collega?11Wat vindt u van het standpunt van deze Franse minister dat mocht Air France KLM echt in een crisis terechtkomen, de Franse overheid het concern niet zal redden? Is dat standpunt vooraf met u gedeeld?(1) De Telegraaf, 7 mei 2018, ""Snel hulp nodig bij KLM"" (https://www.telegraaf.nl/financieel/2005486/snel-hulp-nodig-bij-klm)(2) Businessinsider.nl, 7 mei 2018, ""Franse overheid niet van plan Air France te redden"" (https://www.businessinsider.nl/franse-overheid-niet-van-plan-air-france-te-redden-grootste-crisis-sinds-fusie-met-klm/)  </question></questions>"
"Het bericht ""Streekvervoer in drie regio's verstoord door stakingen""  ";"S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en Waterstaat  ";"OPENBAAR VERVOER#STAKINGEN# # #";"<questions><question>1 Kent u het bericht dat door regionale stakingen het streekvervoer in de regio's Utrecht en Twente en rond Arnhem en Nijmegen is ontregeld? (1)  </question><question>2 Kunt u aangeven op welke wijze rekening wordt gehouden met mensen die afhankelijk zijn van streekvervoer en feitelijk niet voor een alternatieve vervoerswijze kunnen kiezen?  </question><question>3 Kunt u aangeven of alle bezoek aan ziekenhuizen, artsen en hulpverleners wel mogelijk blijft? Zo nee, waarom niet? </question><question>4 Worden reizigers voldoende geïnformeerd over de gevolgen van de stakingen? Op welke wijze geschiedt deze informatievoorziening?  </question><question>5 Waar kunnen mensen zich melden die afhankelijk zijn van noodzakelijk openbaar streekvervoer? Op welke wijze wordt omgegaan met dergelijke signalen?  (1) Nu.nl, 8 mei 2018, ""Streekvervoer in drie regio's verstoord door stakingen"" (https://www.nu.nl/binnenland/5256308/streekvervoer-in-drie-regios-verstoord-stakingen.html  </question></questions>"
"Nieuwe budgetvluchten naar New York  ";"C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en Waterstaat  ";"LUCHTVAART#LUCHTVAARTMAATSCHAPPIJEN#VS#PRIJZEN#MILIEUBELASTENDE FACTOREN#DUURZAME ENERGIE#VLIEGTUIGINDUSTRIE#DUURZAAMHEID# # #";"<questions><question>1 Hoe beoordeelt u het feit dat prijsvechter Norwegian Airlines op de lijn Amsterdam Schiphol-New York vanaf heden vluchten aanbiedt voor absurde bodemprijzen, vanaf 199 euro? (1) </question><question>2 Klopt het dat het toebedelen van de slots aan deze prijsvechter het gevolg is van de voorwaarde die is gesteld door de Europese Commissie dat slots moesten worden afgestaan in het geval van schaarste? Zo ja, deelt u de mening dat dit marktmechanisme de ‘race-to-the-bottom’ faciliteert? Zo nee, hoe heeft de besluitvorming hierover dan plaatsgevonden? </question><question>3 Deelt u de mening dat de prijzenoorlog die hiermee wordt ontketend zeer onwenselijk is voor onder andere het klimaat en de leefomgeving (waaronder geluidshinder, gezondheidseffecten en veiligheid)? Zo nee, kunt u dit toelichten? (2) </question><question>4 Welke mogelijkheden ziet u voor het tegengaan van deze concurrentie op prijs? </question><question>5 Deelt u de mening dat het wenselijk is om de concurrentie in te zetten op andere aspecten zoals duurzaamheid? Zo ja, welke mogelijkheden ziet u hiervoor? Zo nee, kunt u dit toelichten? </question><question>6 Deelt u de mening dat voor de toekenning van slots gebruik dient te worden gemaakt van tenminste de volgende duurzaamheidscriteria:- de laagste uitstoot van CO2 per vliegtuig op basis van de eigenschappen van desbetreffend vliegtuigtype;- de laagste uitstoot van NOx per vliegtuig op basis van de eigenschappen van desbetreffend vliegtuigtype; en- de laagste geluidsproductie per vliegtuig op basis van de door een onafhankelijke, daartoe gecertificeerde, instantie voor desbetreffend vliegtuigtype? Zo nee, kunt u dit toelichten? </question><question>7 Kunt u deze vragen beantwoorden voor het plenaire debat over Schiphol en Lelystad Airport op 15 mei 2018? (1) 7 mei 2018, Nrc Next, ‘Budgetmaatschappij Norwegian start met goedkope vluchten van Amsterdam naar New York’,  (https://www.nrc.nl/nieuws/2018/05/07/luchtvaart-budgetmaatschappij-norwegian-start-met-goedkope-vluchten-van-amsterdam-naar-new-york-a1602034).(2) 7 mei 2018, Upinthesky.nl (https://www.upinthesky.nl/2018/01/06/norwegian-geeft-ticketprijs-naar-new-york-nekslag/)  </question></questions>"
"Het bericht ‘Jouw medicijnen worden straks misschien wel door een drone gebracht’  ";"C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en WaterstaatMede namens:F.B.J. GrapperhausCDAMinister van Justitie en Veiligheid  ";"GENEESMIDDELEN#ONBEMANDE VLIEGTUIGEN#LUCHTVAART#VLIEGVEILIGHEID#BESCHERMING PERSOONLIJKE LEVENSSFEER# # #";"<questions><question>1 Kent u het bericht ‘Jouw medicijnen worden straks misschien wel door een drone gebracht’ (1)?</question><question>2 Op welke wijze stimuleert het kabinet drone-innovatie in Nederland? Hoe werken de diverse betrokken bewindspersonen hiertoe samen?</question><question>3 Wanneer mag de Kamer een integrale visie verwachten op de kansen en risico’s van de snel ontwikkelende drone-technologie? Hoe verhoudt dit zich tot de aangekondigde modernisering van de drone-wetgeving in Nederland en de Europese Unie?</question><question>4 Op welke wijze anticipeert u nu al op de effecten en risico’s van drones op het gebied van veiligheid van het luchtruim, privacy en overige veiligheidsaspecten?</question><question>5 Hoe beoordeelt u in dit kader de snelle miniaturisering van drones en de camouflage van drones als bijvoorbeeld insecten, en de vrije verkrijgbaarheid daarvan voor privépersonen? Hoe verhoudt dit zich tot de huidige regulering van observatiecamera’s?</question><question>6 Hoe beoordeelt u de ontwikkeling van zwermen drones in handen van privépersonen?(1) https://nos.nl/artikel/2230097-jouw-medicijnen-worden-straks-misschien-wel-door-een-drone-gebracht.html  </question></questions>"
"Een lek in het nucleaire gedeelte van kernreactor Doel 1  ";"S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en Waterstaat  ";"KERNCENTRALES#BELGIË#OPENBARE ORDE EN VEILIGHEID#NEDERLAND# # #";"<questions><question>1 Kent u het bericht “Belgische kernreactor Doel 1 ligt stil tot oktober”, waaruit blijkt dat de reactor van de kerncentrale Doel 1 is stilgelegd vanwege een lek in het nucleaire gedeelte? (1) </question><question>2 Kunt u aangeven wanneer u door de Belgische autoriteiten op de hoogte bent gebracht van deze lekkage en met welke risicobeoordeling? Bent u tevreden over de communicatie? Zo nee, waarom niet?</question><question>3 Kunt u beoordelen of de Belgische autoriteiten adequaat hebben gereageerd op de lekkage? Zo ja, wat is uw oordeel? Zo nee, waarom niet?</question><question>4 Kunt u uitsluiten dat Nederlandse burgers gevaar hebben gelopen? Zo ja, waarop baseert u dat? Zo nee, waarom niet? </question><question>5 Kunt u aangeven of het lek te maken heeft met de ouderdom van de kerncentrale? Zo nee, waarom niet?</question><question>6 Bent u bereid om u, in het belang van de veiligheid van inwoners en in het belang van het milieu, uit te spreken tegen de levensduurverlenging van de kerncentrales in Doel en Tihange? Zo nee, waarom niet?</question><question>7 Bent u bereid deze vragen te beantwoorden vóór het algemeen overleg Nucleaire Veiligheid, dat plaatsvindt op 17 mei 2018? (1) NOS, 28 april 2018, https://nos.nl/artikel/2229419-belgische-kernreactor-doel-1-ligt-stil-tot-oktober.html  </question></questions>"
"Het bericht “Companies sign up to pledge to cut plastic pollution” en “UK supermarkets launch voluntary pledge to cut plastic packaging”  ";"S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en Waterstaat  ";"AFVALSTOFFEN#KUNSTSTOFFEN#MARKTSECTOR#GROOT-BRITTANNIË#DETAILHANDEL#VERPAKKINGEN#NEDERLAND# # #";"<questions><question>1 Bent u bekend met het bericht ‘Companies sign up to pledge to cut plastic pollution’ en ‘UK supermarkets launch voluntary pledge to cut plastic packaging’? (1) (2)</question><question>2 Wat vindt u van het UK Plastics Pact?</question><question>3 Zijn de verhoudingen en/of problematiek van plastic verpakkingen en plastic afval in het Verenigd Koninkrijk vergelijkbaar met Nederland?</question><question>4 Zijn de doelen gesteld in het UK Plastics Pact haalbaar voor Nederland?</question><question>5 Wat is het aandeel van “single use plastics” anders dan verpakkingen in het Nederlands afval?</question><question>6 Hoe verhoudt het pact in het Verenigd Koninkrijk zich tot de afspraken gemaakt in de Raamovereenkomst Verpakkingen?</question><question>7 Is een vergelijkbaar pact zoals gesloten in het Verenigd Koninkrijk haalbaar voor Nederland als het gaat om “single use plastics”?</question><question>8 Is de staatssecretaris bereid in gesprek te gaan met producenten en afnemers van “single use plastics” om te kijken of vergelijkbare doelstellingen gesteld kunnen worden voor “single use plastics” in Nederland?  (1) BBC, 26 april 2018, http://www.bbc.com/news/business-4390132</question><question>8 (2) The Guardian, 26 april 2018, https://www.theguardian.com/environment/2018/apr/26/uk-supermarkets-launch-voluntary-pledge-to-cut-plastic-packaging Toelichting:Deze vragen dienen ter aanvulling op eerdere vragen terzake van lid Brenk (50PLUS), ingezonden 1 mei 2018 (vraagnummer 2018Z08128).  </question></questions>"
"Het gelekte water uit kernreactor Doel 1 dat radioactief kan zijn  ";"S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en Waterstaat  ";"BELGIË#KERNCENTRALES#RADIOACTIEVE STRALING#WATER#INFORMATIE EN COMMUNICATIE#BEDRIJFSSLUITINGEN# # #";"<questions><question>1 Kent u het bericht “Meiler Doel 1: Wasser könnte radioaktiv sein”, waaruit blijkt dat het water dat vorige week is gelekt uit de Belgische kenrector Doel 1 radioactief kan zijn? (1)</question><question>2 Bent u door de Belgische autoriteiten op de hoogte gebracht van dit nieuws? Zo ja, wanneer? </question><question>3 Zijn tegelijkertijd ook de lokale autoriteiten op de hoogte gebracht? Zijn zij tevreden over hoe de communicatie heeft plaatsgevonden? Zo nee, waarom niet?  </question><question>4 Kunt u uitleggen waarom pas na een week in een Duitse krant is te lezen dat het gelekte water mogelijk radioactief is? Deelt u de mening dat dit niet bijdraagt aan het vertrouwen in de communicatie van de betreffende energiemaatschappij en de autoriteiten? Zo ja, wat kunt u hier zelf aan verbeteren? Zo nee, waarom niet?  </question><question>5 Ziet u redenen om na deze lekkage in de kernreactor de communicatie naar omwonenden en de samenwerking met buurlanden en lokale autoriteiten aan te passen? Zo ja, op welke wijze? Zo nee, waarom niet? </question><question>6 Is inmiddels bekend of het gelekte water werkelijk radioactief is? Zo ja, wat zijn de gevolgen hiervan voor mens, dier en milieu? Zo nee, waarom nog niet? </question><question>7 Deelt u de mening van het voormalig hoofd van de Duitse Nuclear Regulatory Authority dat het lek in het nood- en onderkoelsysteem absoluut abnormaal is en dat dit lek betekent dat het kwaliteitsmanagement bij Engie-Electrabel aanzienlijke tekorten vertoont? Zo nee, waarom niet? </question><question>8 Bent u bereid om u, in het belang van de veiligheid van inwoners en in het belang van het milieu, uit te spreken tegen de levensduurverlenging van de kerncentrales in Doel en Tihange? Zo nee, waarom niet? </question><question>9 Bent u bereid deze vragen te beantwoorden vóór het Algemeen Overleg Nucleaire Veiligheid, dat plaats vindt op 17 mei 2018? (1) Aachener Zeitung, 30 april 2018, ""Meiler Doel 1: Water kan radioactief zijn"" (https://www.aachener-zeitung.de/lokales/region/meiler-doel-1-wasser-koennte-radioaktiv-sein-1.1884629)   </question></questions>"
"Het bericht 'Britse bedrijven gaan onnodig plastic aanpakken'  ";"S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en Waterstaat  ";"GROOT-BRITTANNIË#KUNSTSTOFFEN#RECYCLING# # #";"<questions><question>1 Bent u bekend met het bericht “Britse bedrijven gaan onnodig plastic aanpakken”? (1)</question><question>2 Wat is uw mening over het UK Plastics Pact?</question><question>3 Deelt u de mening dat het streven naar 70% herbruikbaar plastic en dat 30% van de verpakkingen uit gerecycled materiaal moet bestaan een voorbeeld is voor Nederland, waar slechts 51% van de kunststofverpakkingen recyclebaar is? Kunt u uw antwoord toelichten?</question><question>4 Op welke manier kan Nederland aansluiten bij de urgentie die nu in het Verenigd Koninkrijk zichtbaar is door de aankondiging van de Britse regering van statiegeld op blikjes en kleine flesjes, een verbod op plastic rietjes en wattenstaafjes en het UK Plastics Pact?</question><question>5 Welke mogelijkheden ziet u om ook in Nederland op afzienbare termijn een Plastics Pact af te sluiten?(1) NOS, 26 april 2018, https://nos.nl/artikel/2229073-britse-bedrijven-gaan-onnodig-plastic-aanpakken.html  </question></questions>"
